Spin-orbital antisymmetrized integrals <ij||kl> (MO basis)
Spin-orbital indices below are active-space local (0-based, contiguous).

0^ 1^ 0 1	|	-2.892204882012505
0^ 1^ 0 3	|	0.27080762439849515
0^ 1^ 0 5	|	-0.0476934388731009
0^ 1^ 0 11	|	-0.05237044064427448
0^ 1^ 1 0	|	2.892204882012505
0^ 1^ 1 2	|	-0.2708076243984951
0^ 1^ 1 4	|	0.04769343887310083
0^ 1^ 1 10	|	0.05237044064427441
0^ 1^ 2 1	|	0.2708076243984951
0^ 1^ 2 3	|	-0.04105596082696252
0^ 1^ 2 5	|	0.007489923497319499
0^ 1^ 2 11	|	0.0076298934778338615
0^ 1^ 3 0	|	-0.27080762439849515
0^ 1^ 3 2	|	0.04105596082696252
0^ 1^ 3 4	|	-0.007489923497319492
0^ 1^ 3 10	|	-0.007629893477833854
0^ 1^ 4 1	|	-0.04769343887310083
0^ 1^ 4 3	|	0.007489923497319492
0^ 1^ 4 5	|	-0.004587841673034165
0^ 1^ 4 11	|	0.003869705384498201
0^ 1^ 5 0	|	0.0476934388731009
0^ 1^ 5 2	|	-0.007489923497319499
0^ 1^ 5 4	|	0.004587841673034165
0^ 1^ 5 10	|	-0.003869705384498202
0^ 1^ 6 7	|	-0.009180528297629829
0^ 1^ 7 6	|	0.009180528297629829
0^ 1^ 8 9	|	-0.009180528297629838
0^ 1^ 9 8	|	0.009180528297629838
0^ 1^ 10 1	|	-0.05237044064427441
0^ 1^ 10 3	|	0.007629893477833854
0^ 1^ 10 5	|	0.003869705384498202
0^ 1^ 10 11	|	-0.010014683717091945
0^ 1^ 11 0	|	0.05237044064427448
0^ 1^ 11 2	|	-0.0076298934778338615
0^ 1^ 11 4	|	-0.003869705384498201
0^ 1^ 11 10	|	0.010014683717091945
0^ 2^ 0 2	|	-0.6176551286631472
0^ 2^ 0 4	|	0.0672628636107997
0^ 2^ 0 10	|	0.05787299099246547
0^ 2^ 2 0	|	0.6176551286631472
0^ 2^ 2 4	|	-0.0003476359958386301
0^ 2^ 2 10	|	0.000326776861912916
0^ 2^ 4 0	|	-0.0672628636107997
0^ 2^ 4 2	|	0.0003476359958386301
0^ 2^ 4 10	|	-0.00133066860714578
0^ 2^ 10 0	|	-0.05787299099246547
0^ 2^ 10 2	|	-0.000326776861912916
0^ 2^ 10 4	|	0.00133066860714578
0^ 3^ 0 1	|	0.2708076243984951
0^ 3^ 0 3	|	-0.6587110894901097
0^ 3^ 0 5	|	0.07475278710811918
0^ 3^ 0 11	|	0.06550288447029931
0^ 3^ 1 0	|	-0.2708076243984951
0^ 3^ 1 2	|	0.041055960826962466
0^ 3^ 1 4	|	-0.007489923497319481
0^ 3^ 1 10	|	-0.0076298934778338415
0^ 3^ 2 1	|	-0.041055960826962466
0^ 3^ 2 3	|	0.010301919828345206
0^ 3^ 2 5	|	-0.0016599099119902832
0^ 3^ 2 11	|	-0.0022429863932174076
0^ 3^ 3 0	|	0.6587110894901097
