0^ 1^ 0 1	|	-3.509818309400863
0^ 1^ 0 3	|	0.3012168209907085
0^ 1^ 0 5	|	-0.16419988157652168
0^ 1^ 0 11	|	-0.11327457184200297
0^ 1^ 1 0	|	3.509818309400863
0^ 1^ 1 2	|	-0.3012168209907086
0^ 1^ 1 4	|	0.16419988157652177
0^ 1^ 1 10	|	0.11327457184200311
0^ 1^ 2 1	|	0.3012168209907086
0^ 1^ 2 3	|	-0.043822537465493125
0^ 1^ 2 5	|	0.017053828467896163
0^ 1^ 2 11	|	0.0199043491779178
0^ 1^ 3 0	|	-0.3012168209907085
0^ 1^ 3 2	|	0.043822537465493125
0^ 1^ 3 4	|	-0.017053828467896173
0^ 1^ 3 10	|	-0.01990434917791784
0^ 1^ 4 1	|	-0.16419988157652177
0^ 1^ 4 3	|	0.017053828467896173
0^ 1^ 4 5	|	-0.02735366749274939
0^ 1^ 4 11	|	0.0015145145862568887
0^ 1^ 5 0	|	0.16419988157652168
0^ 1^ 5 2	|	-0.017053828467896163
0^ 1^ 5 4	|	0.02735366749274939
0^ 1^ 5 10	|	-0.0015145145862568742
0^ 1^ 6 7	|	-0.016833626584116936
0^ 1^ 7 6	|	0.016833626584116936
0^ 1^ 8 9	|	-0.016833626584116947
0^ 1^ 9 8	|	0.016833626584116947
0^ 1^ 10 1	|	-0.11327457184200311
0^ 1^ 10 3	|	0.01990434917791784
0^ 1^ 10 5	|	0.0015145145862568742
0^ 1^ 10 11	|	-0.013205249353849324
0^ 1^ 11 0	|	0.11327457184200297
0^ 1^ 11 2	|	-0.0199043491779178
0^ 1^ 11 4	|	-0.0015145145862568887
0^ 1^ 11 10	|	0.013205249353849324
0^ 2^ 0 2	|	-0.73933563934622
0^ 2^ 0 4	|	0.0512382148922655
0^ 2^ 0 10	|	0.16942467715571663
0^ 2^ 2 0	|	0.73933563934622
0^ 2^ 2 4	|	0.010872127910850385
0^ 2^ 2 10	|	-0.007894264316429487
0^ 2^ 4 0	|	-0.0512382148922655
0^ 2^ 4 2	|	-0.010872127910850385
0^ 2^ 4 10	|	5.079538172837565e-05
0^ 2^ 10 0	|	-0.16942467715571663
0^ 2^ 10 2	|	0.007894264316429487
0^ 2^ 10 4	|	-5.079538172837565e-05
0^ 3^ 0 1	|	0.30121682099070846
0^ 3^ 0 3	|	-0.7831581768117132
0^ 3^ 0 5	|	0.06829204336016167
0^ 3^ 0 11	|	0.18932902633363444
0^ 3^ 1 0	|	-0.30121682099070846
0^ 3^ 1 2	|	0.04382253746549313
0^ 3^ 1 4	|	-0.017053828467896173
0^ 3^ 1 10	|	-0.019904349177917818
0^ 3^ 2 1	|	-0.04382253746549313
0^ 3^ 2 3	|	0.004529939074529564
0^ 3^ 2 5	|	-0.009120500711286316
0^ 3^ 2 11	|	-0.0019963050636449585
0^ 3^ 3 0	|	0.7831581768117132
0^ 3^ 3 2	|	-0.004529939074529564
0^ 3^ 3 4	|	0.0199926286221367
0^ 3^ 3 10	|	-0.005897959252784528
0^ 3^ 4 1	|	0.017053828467896173
0^ 3^ 4 3	|	-0.0199926286221367
0^ 3^ 4 5	|	-0.012515708213674601
0^ 3^ 4 11	|	0.010614182634344462
